2020-03-28T22:46:09.842094,1189,0
2020-03-28T22:46:21.079111,1192,0
2020-03-28T22:46:32.283506,1186,0
2020-03-28T22:46:43.520390,1188,0
2020-03-28T22:46:54.714515,1194,0
2020-03-28T22:47:05.950513,1199,0
2020-03-28T22:47:17.151417,1207,0
2020-03-28T22:47:28.387167,1207,0
2020-03-28T22:47:39.579617,1207,0
2020-03-28T22:47:50.814833,1211,0
2020-03-28T22:48:02.063577,1214,0
2020-03-28T22:48:13.267765,1217,0
2020-03-28T22:48:24.503824,1219,0
2020-03-28T22:48:35.755061,1224,0
2020-03-28T22:48:47.007399,1224,0
2020-03-28T22:48:58.267176,1227,0
2020-03-28T22:49:09.482444,1226,0
2020-03-28T22:49:20.726457,1224,0
2020-03-28T22:49:31.984201,1221,0
2020-03-28T22:49:43.195663,1220,0
2020-03-28T22:49:54.438267,1224,0
2020-03-28T22:50:05.694025,1228,0
2020-03-28T22:50:16.924000,1230,0
2020-03-28T22:50:28.123430,1229,0
2020-03-28T22:50:39.350172,1230,0
2020-03-28T22:50:50.599510,1228,0
2020-03-28T22:51:01.808573,1230,0
2020-03-28T22:51:13.045415,1235,0
2020-03-28T22:51:24.283009,1235,0
2020-03-28T22:51:35.538425,1239,0
2020-03-28T22:51:46.801365,1239,0
2020-03-28T22:51:58.016069,1237,0
2020-03-28T22:52:09.263130,1240,0
2020-03-28T22:52:20.517367,1238,0
2020-03-28T22:52:31.782504,1243,0
2020-03-28T22:52:43.019224,1243,0
2020-03-28T22:52:54.273707,1240,0
2020-03-28T22:53:05.532828,1238,0
2020-03-28T22:53:16.749664,1239,0
2020-03-28T22:53:27.998082,1237,0
2020-03-28T22:53:39.253137,1238,0
2020-03-28T22:53:50.508490,1237,0
2020-03-28T22:54:01.772552,1237,0
2020-03-28T22:54:12.974447,1240,0
2020-03-28T22:54:24.206234,1245,0
2020-03-28T22:54:35.458542,1243,0
2020-03-28T22:54:46.665929,1240,0
2020-03-28T22:54:57.906891,1243,0
2020-03-28T22:55:09.110729,1249,0
2020-03-28T22:55:20.360947,1249,0
2020-03-28T22:55:31.567205,1249,0
2020-03-28T22:55:42.809137,1253,0
2020-03-28T22:55:54.063129,1257,0
2020-03-28T22:56:05.274507,1257,0
2020-03-28T22:56:16.520663,1257,0
2020-03-28T22:56:27.723451,1263,0
2020-03-28T22:56:38.959059,1261,0
2020-03-28T22:56:50.163942,1266,0
2020-03-28T22:57:01.415726,1266,0
2020-03-28T22:57:12.624006,1263,0
2020-03-28T22:57:23.863466,1266,0
2020-03-28T22:57:35.059859,1272,0
2020-03-28T22:57:46.300829,1274,0
2020-03-28T22:57:57.545003,1273,0
2020-03-28T22:58:08.803445,1273,0
2020-03-28T22:58:20.017728,1272,0
2020-03-28T22:58:31.263413,1272,0
2020-03-28T22:58:42.522238,1283,0
2020-03-28T22:58:53.750902,1283,0
2020-03-28T22:59:05.005406,1287,0
2020-03-28T22:59:16.215775,1291,0
2020-03-28T22:59:27.424919,1292,0
2020-03-28T22:59:38.669631,1291,0
2020-03-28T22:59:49.873048,1287,0
2020-03-28T23:00:01.110953,1292,0
2020-03-28T23:00:12.323063,1298,0
2020-03-28T23:00:23.569582,1306,0
2020-03-28T23:00:34.826741,1306,0
2020-03-28T23:00:46.033316,1313,0
2020-03-28T23:00:57.270748,1317,0
2020-03-28T23:01:08.520741,1321,0
2020-03-28T23:01:19.765095,1320,0
2020-03-28T23:01:30.970081,1325,0
2020-03-28T23:01:42.207111,1322,0
2020-03-28T23:01:53.410687,1331,0
2020-03-28T23:02:04.604812,1334,0
2020-03-28T23:02:15.842091,1332,0
2020-03-28T23:02:27.097599,1329,0
2020-03-28T23:02:38.354131,1333,0
2020-03-28T23:02:49.608697,1334,0
2020-03-28T23:03:00.820123,1338,0
2020-03-28T23:03:12.061487,1341,0
2020-03-28T23:03:23.265970,1346,0
2020-03-28T23:03:34.511982,1348,0
2020-03-28T23:03:45.722792,1343,0
2020-03-28T23:03:56.969019,1339,0
2020-03-28T23:04:08.162421,1339,0
2020-03-28T23:04:19.402811,1343,0
2020-03-28T23:04:30.655292,1349,0
2020-03-28T23:04:41.875811,1346,0
2020-03-28T23:04:53.132601,1351,0
2020-03-28T23:05:04.395706,1350,0
2020-03-28T23:05:15.619779,1345,0
2020-03-28T23:05:26.810896,1350,0
2020-03-28T23:05:38.040192,1347,0
2020-03-28T23:05:49.236245,1350,0
2020-03-28T23:06:00.474290,1350,0
2020-03-28T23:06:11.690343,1350,0
2020-03-28T23:06:22.933805,1348,0
2020-03-28T23:06:34.148685,1350,0
2020-03-28T23:06:45.402193,1350,0
2020-03-28T23:06:56.612226,1345,0
2020-03-28T23:07:07.856846,1348,0
2020-03-28T23:07:19.100268,1351,0
2020-03-28T23:07:30.357179,1348,0
2020-03-28T23:07:41.619149,1355,0
2020-03-28T23:07:52.834866,1355,0
2020-03-28T23:08:04.038611,1361,0
2020-03-28T23:08:15.269339,1366,0
2020-03-28T23:08:26.464969,1363,0
2020-03-28T23:08:37.701337,1366,0
2020-03-28T23:08:48.954853,1367,0
2020-03-28T23:09:00.166218,1369,0
2020-03-28T23:09:11.409686,1362,0
2020-03-28T23:09:22.669586,1365,0
2020-03-28T23:09:33.927658,1368,0
2020-03-28T23:09:45.137351,1372,0
2020-03-28T23:09:56.374044,1368,0
2020-03-28T23:10:07.625316,1368,0
2020-03-28T23:10:18.880079,1365,0
2020-03-28T23:10:30.103829,1365,0
2020-03-28T23:10:41.341196,1367,0
2020-03-28T23:10:52.587591,1371,0
2020-03-28T23:11:03.802617,1373,0
2020-03-28T23:11:15.046403,1378,0
2020-03-28T23:11:26.251844,1383,0
2020-03-28T23:11:37.480780,1384,0
2020-03-28T23:11:48.681456,1380,0
2020-03-28T23:11:59.916847,1382,0
2020-03-28T23:12:11.173568,1385,0
2020-03-28T23:12:22.384748,1400,0
2020-03-28T23:12:33.624108,1404,0
2020-03-28T23:12:44.825617,1402,0
2020-03-28T23:12:56.066837,1410,0
2020-03-28T23:13:07.312960,1355,0
2020-03-28T23:13:18.573923,1379,0
2020-03-28T23:13:29.795215,1354,0
2020-03-28T23:13:41.041568,1329,0
2020-03-28T23:13:52.303859,1276,0
2020-03-28T23:14:03.559658,1299,0
2020-03-28T23:14:14.809659,1249,0
2020-03-28T23:14:26.067400,1052,0
2020-03-28T23:14:37.281382,884,90
2020-03-28T23:14:48.528885,801,90
2020-03-28T23:14:59.783099,792,90
2020-03-28T23:15:10.991667,790,90
2020-03-28T23:15:22.234332,769,90
2020-03-28T23:15:33.489353,730,90
2020-03-28T23:15:44.702663,702,90
2020-03-28T23:15:55.949422,709,90
2020-03-28T23:16:07.202746,717,90
2020-03-28T23:16:18.418385,723,90
2020-03-28T23:16:29.649739,795,90
2020-03-28T23:16:40.889973,800,90
2020-03-28T23:16:52.135531,835,90
2020-03-28T23:17:03.277687,829,90
2020-03-28T23:17:14.489795,840,90
2020-03-28T23:17:25.741783,870,90
2020-03-28T23:17:37.005869,835,90
2020-03-28T23:17:48.216792,827,90
2020-03-28T23:17:59.413971,840,90
2020-03-28T23:18:10.640480,844,90
2020-03-28T23:18:21.838868,857,90
2020-03-28T23:18:33.064178,857,90
2020-03-28T23:18:44.318427,857,90
2020-03-28T23:18:55.567733,856,90
2020-03-28T23:19:06.781949,775,90
2020-03-28T23:19:18.012448,788,90
2020-03-28T23:19:29.212390,784,90
2020-03-28T23:19:40.440880,870,90
2020-03-28T23:19:51.633116,775,90
2020-03-28T23:20:02.859821,780,90
2020-03-28T23:20:14.116434,711,90
2020-03-28T23:20:25.371687,704,90
2020-03-28T23:20:36.583234,653,90
2020-03-28T23:20:47.827004,661,90
2020-03-28T23:20:59.077705,777,90
2020-03-28T23:21:10.311871,796,90
2020-03-28T23:21:21.549626,623,90
2020-03-28T23:21:32.803389,567,90
2020-03-28T23:21:44.053805,549,90
2020-03-28T23:21:55.273251,537,90
2020-03-28T23:22:06.520378,518,90
2020-03-28T23:22:17.778333,647,90
2020-03-28T23:22:29.039080,788,90
2020-03-28T23:22:40.259492,945,0
2020-03-28T23:22:51.502170,750,90
2020-03-28T23:23:02.754098,735,90
2020-03-28T23:23:14.007701,714,90
2020-03-28T23:23:25.274535,683,90
2020-03-28T23:23:36.490297,757,90
2020-03-28T23:23:47.681229,757,90
2020-03-28T23:23:58.915002,774,90
2020-03-28T23:24:10.123158,780,90
2020-03-28T23:24:21.365767,776,90
2020-03-28T23:24:32.570242,774,90
2020-03-28T23:24:43.811509,765,90
2020-03-28T23:24:55.013567,722,90
2020-03-28T23:25:06.240608,697,90
2020-03-28T23:25:17.482512,702,90
2020-03-28T23:25:28.736396,712,90
2020-03-28T23:25:39.947236,661,90
2020-03-28T23:25:51.188928,650,90
2020-03-28T23:26:02.397554,623,90
2020-03-28T23:26:13.638090,603,90
2020-03-28T23:26:24.893023,593,90
2020-03-28T23:26:36.098920,686,90
2020-03-28T23:26:47.302641,718,90
2020-03-28T23:26:58.532343,770,90
2020-03-28T23:27:09.783441,720,90
2020-03-28T23:27:21.029353,724,90
2020-03-28T23:27:32.237182,765,90
2020-03-28T23:27:43.478365,750,90
2020-03-28T23:27:54.733847,760,90
2020-03-28T23:28:05.943487,740,90
2020-03-28T23:28:17.184410,706,90
2020-03-28T23:28:28.387753,687,90
2020-03-28T23:28:39.625791,676,90
2020-03-28T23:28:50.884523,823,90
2020-03-28T23:29:02.095591,811,90
2020-03-28T23:29:13.334543,675,90
2020-03-28T23:29:24.590534,648,90
2020-03-28T23:29:35.852100,600,90
2020-03-28T23:29:47.064709,590,90
2020-03-28T23:29:58.307943,591,90
2020-03-28T23:30:09.514768,602,90
2020-03-28T23:30:20.749364,611,90
2020-03-28T23:30:31.957719,592,90
2020-03-28T23:30:43.198473,643,90
2020-03-28T23:30:54.404323,764,90
2020-03-28T23:31:05.626837,759,90
2020-03-28T23:31:16.884591,776,90
2020-03-28T23:31:28.131762,775,90
2020-03-28T23:31:39.350689,760,90
2020-03-28T23:31:50.594511,652,90
2020-03-28T23:32:01.840808,579,90
2020-03-28T23:32:13.097339,529,90
2020-03-28T23:32:24.357727,519,90
2020-03-28T23:32:35.571949,596,90
2020-03-28T23:32:46.802951,596,90
2020-03-28T23:32:58.009744,598,90
2020-03-28T23:33:09.252187,641,90
2020-03-28T23:33:20.455593,648,90
2020-03-28T23:33:31.693276,630,90
2020-03-28T23:33:42.915774,646,90
2020-03-28T23:33:54.208545,560,90
2020-03-28T23:34:05.442767,548,90
2020-03-28T23:34:16.694680,540,90
2020-03-28T23:34:27.917578,498,90
2020-03-28T23:34:39.165465,487,90
2020-03-28T23:34:50.381551,520,90
2020-03-28T23:35:01.637584,600,90
2020-03-28T23:35:12.844931,603,90
2020-03-28T23:35:24.087645,631,90
2020-03-28T23:35:35.341964,650,90
2020-03-28T23:35:46.548421,659,90
2020-03-28T23:35:57.792957,668,90
2020-03-28T23:36:09.052801,635,90
2020-03-28T23:36:20.314226,625,90
2020-03-28T23:36:31.523720,620,90
2020-03-28T23:36:42.750821,628,90
2020-03-28T23:36:53.942496,647,90
2020-03-28T23:37:05.177411,683,90
2020-03-28T23:37:16.431258,699,90
2020-03-28T23:37:27.686006,704,90
2020-03-28T23:37:38.907101,700,90
2020-03-28T23:37:50.101402,694,90
2020-03-28T23:38:01.347185,692,90
2020-03-28T23:38:12.550932,692,90
2020-03-28T23:38:23.790003,694,90
2020-03-28T23:38:35.015736,702,90
2020-03-28T23:38:46.217746,704,90
2020-03-28T23:38:57.460137,727,90
2020-03-28T23:39:08.711448,735,90
2020-03-28T23:39:19.904315,743,90
2020-03-28T23:39:31.130686,747,90
2020-03-28T23:39:42.338517,749,90
2020-03-28T23:39:53.579156,748,90
2020-03-28T23:40:04.796618,747,90
2020-03-28T23:40:16.042578,745,90
2020-03-28T23:40:27.245654,741,90
2020-03-28T23:40:38.480610,742,90
2020-03-28T23:40:49.678047,745,90
2020-03-28T23:41:00.913940,747,90
2020-03-28T23:41:12.114528,751,90
2020-03-28T23:41:23.343290,748,90
2020-03-28T23:41:34.591994,772,90
2020-03-28T23:41:45.804091,771,90
2020-03-28T23:41:57.047881,768,90
2020-03-28T23:42:08.304336,768,90
2020-03-28T23:42:19.513795,767,90
2020-03-28T23:42:30.715530,768,90
2020-03-28T23:42:41.967407,768,90
2020-03-28T23:42:53.176228,771,90
2020-03-28T23:43:04.416552,771,90
2020-03-28T23:43:15.672561,771,90
2020-03-28T23:43:26.938030,768,90
2020-03-28T23:43:38.153668,770,90
2020-03-28T23:43:49.418371,772,90
2020-03-28T23:44:00.684903,772,90
2020-03-28T23:44:11.887758,773,90
2020-03-28T23:44:23.121629,775,90
2020-03-28T23:44:34.374390,777,90
2020-03-28T23:44:45.637580,775,90
2020-03-28T23:44:56.904677,775,90
2020-03-28T23:45:08.167263,773,90
2020-03-28T23:45:19.432167,772,90
2020-03-28T23:45:30.649579,773,90
2020-03-28T23:45:41.892091,773,90
2020-03-28T23:45:53.146833,773,90
2020-03-28T23:46:04.409653,773,90
2020-03-28T23:46:15.619884,774,90
2020-03-28T23:46:26.862783,772,90
2020-03-28T23:46:38.077998,772,90
2020-03-28T23:46:49.324656,771,90
2020-03-28T23:47:00.575984,770,90
2020-03-28T23:47:11.783309,772,90
2020-03-28T23:47:23.025171,774,90
2020-03-28T23:47:34.276064,776,90
2020-03-28T23:47:45.530862,777,90
2020-03-28T23:47:56.789671,779,90
2020-03-28T23:48:08.015069,782,90
2020-03-28T23:48:19.282349,786,90
2020-03-28T23:48:30.529173,789,90
2020-03-28T23:48:41.737047,788,90
2020-03-28T23:48:52.977722,814,90
2020-03-28T23:49:04.184687,814,90
2020-03-28T23:49:15.440156,816,90
2020-03-28T23:49:26.689344,819,90
2020-03-28T23:49:37.905615,818,90
2020-03-28T23:49:49.143020,820,90
2020-03-28T23:50:00.396038,821,90
2020-03-28T23:50:11.604294,822,90
2020-03-28T23:50:22.845019,826,90
2020-03-28T23:50:34.090158,827,90
2020-03-28T23:50:45.348596,833,90
2020-03-28T23:50:56.571517,834,90
2020-03-28T23:51:07.821739,835,90
2020-03-28T23:51:19.031824,835,90
2020-03-28T23:51:30.283359,836,90
2020-03-28T23:51:41.547088,840,90
2020-03-28T23:51:52.814375,842,90
2020-03-28T23:52:04.018647,844,90
2020-03-28T23:52:15.260734,847,90
2020-03-28T23:52:26.461590,851,90
2020-03-28T23:52:37.654037,851,90
2020-03-28T23:52:48.884253,851,90
2020-03-28T23:53:00.133674,851,90
2020-03-28T23:53:11.388283,852,90
2020-03-28T23:53:22.591520,855,90
2020-03-28T23:53:33.832087,855,90
2020-03-28T23:53:45.091948,855,90
2020-03-28T23:53:56.352960,858,90
2020-03-28T23:54:07.613180,859,90
2020-03-28T23:54:18.830351,861,90
2020-03-28T23:54:30.074572,859,90
2020-03-28T23:54:41.332198,859,90
2020-03-28T23:54:52.543547,863,90
2020-03-28T23:55:03.787584,862,90
2020-03-28T23:55:15.047094,863,90
2020-03-28T23:55:26.256690,863,90
2020-03-28T23:55:37.502583,867,90
2020-03-28T23:55:48.707800,868,90
2020-03-28T23:55:59.951636,870,90
2020-03-28T23:56:11.207378,872,90
2020-03-28T23:56:22.414908,872,90
2020-03-28T23:56:33.653807,877,90
2020-03-28T23:56:44.854062,881,90
2020-03-28T23:56:56.090671,883,90
2020-03-28T23:57:07.348544,883,90
2020-03-28T23:57:18.569031,885,90
2020-03-28T23:57:29.810657,883,90
2020-03-28T23:57:41.066021,888,90
2020-03-28T23:57:52.335250,892,90
2020-03-28T23:58:03.586099,897,90
2020-03-28T23:58:14.837887,903,0
2020-03-28T23:58:26.047791,899,90
2020-03-28T23:58:37.289704,895,90
2020-03-28T23:58:48.492980,895,90
2020-03-28T23:58:59.730436,897,90
2020-03-28T23:59:10.933129,899,90
2020-03-28T23:59:22.170924,908,0
2020-03-28T23:59:33.372041,909,0
2020-03-28T23:59:44.609052,907,0
2020-03-28T23:59:55.854924,904,0
2020-03-29T00:00:07.155922,902,0
2020-03-29T00:00:18.397608,904,0
2020-03-29T00:00:29.644672,912,0
2020-03-29T00:00:40.842701,912,0
2020-03-29T00:00:52.067778,908,0
2020-03-29T00:01:03.313237,912,0
2020-03-29T00:01:14.573643,919,0
2020-03-29T00:01:25.783629,922,0
2020-03-29T00:01:37.035050,923,0
2020-03-29T00:01:48.236363,928,0
2020-03-29T00:01:59.475086,928,0
2020-03-29T00:02:10.729269,933,0
2020-03-29T00:02:21.989636,935,0
2020-03-29T00:02:33.202578,935,0
2020-03-29T00:02:44.464168,937,0
2020-03-29T00:02:55.721996,942,0
2020-03-29T00:03:06.931595,943,0
2020-03-29T00:03:18.177736,946,0
2020-03-29T00:03:29.432114,949,0
2020-03-29T00:03:40.644844,950,0
2020-03-29T00:03:51.888257,956,0
2020-03-29T00:04:03.140125,959,0
2020-03-29T00:04:14.353464,965,0
2020-03-29T00:04:25.584965,964,0
2020-03-29T00:04:36.776010,964,0
2020-03-29T00:04:48.023143,970,0
2020-03-29T00:04:59.264667,967,0
2020-03-29T00:05:10.479812,968,0
2020-03-29T00:05:21.671691,973,0
2020-03-29T00:05:32.896623,974,0
2020-03-29T00:05:44.142707,978,0
2020-03-29T00:05:55.349250,978,0
2020-03-29T00:06:06.588752,979,0
2020-03-29T00:06:17.793118,980,0
2020-03-29T00:06:29.031850,976,0
2020-03-29T00:06:40.282917,980,0
2020-03-29T00:06:51.529277,985,0
2020-03-29T00:07:02.782754,992,0
2020-03-29T00:07:14.044022,994,0
2020-03-29T00:07:25.304983,996,0
2020-03-29T00:07:36.567832,994,0
2020-03-29T00:07:47.785944,998,0
2020-03-29T00:07:59.021239,1005,0
2020-03-29T00:08:10.214168,1005,0
2020-03-29T00:08:21.461144,1005,0
2020-03-29T00:08:32.715874,1011,0
2020-03-29T00:08:43.929322,1011,0
2020-03-29T00:08:55.177222,1010,0
2020-03-29T00:09:06.433400,1012,0
2020-03-29T00:09:17.691900,1022,0
2020-03-29T00:09:28.904143,1020,0
2020-03-29T00:09:40.147114,1020,0
2020-03-29T00:09:51.350971,1039,0
2020-03-29T00:10:02.590481,1047,0
2020-03-29T00:10:13.792312,1053,0
2020-03-29T00:10:25.041216,1053,0
2020-03-29T00:10:36.302364,1061,0
2020-03-29T00:10:47.512490,1061,0
2020-03-29T00:10:58.744372,1063,0
2020-03-29T00:11:10.009994,1064,0
2020-03-29T00:11:21.268947,1061,0
2020-03-29T00:11:32.520261,1069,0
2020-03-29T00:11:43.739722,1071,0
2020-03-29T00:11:54.979169,1065,0
2020-03-29T00:12:06.192594,1070,0
2020-03-29T00:12:17.435780,1064,0
2020-03-29T00:12:28.681410,1072,0
2020-03-29T00:12:39.942977,1077,0
2020-03-29T00:12:51.205744,1072,0
2020-03-29T00:13:02.429438,1076,0
2020-03-29T00:13:13.678417,1078,0
2020-03-29T00:13:24.884168,1078,0
2020-03-29T00:13:36.119397,1081,0
2020-03-29T00:13:47.338428,1083,0
2020-03-29T00:13:58.528698,1087,0
2020-03-29T00:14:09.757725,1092,0
2020-03-29T00:14:21.003940,1088,0
2020-03-29T00:14:32.256922,1091,0
2020-03-29T00:14:43.506268,1091,0
2020-03-29T00:14:54.712068,1097,0
2020-03-29T00:15:05.912584,1098,0
2020-03-29T00:15:17.151630,1097,0
2020-03-29T00:15:28.398507,1102,0
2020-03-29T00:15:39.602856,1103,0
